Text,Sentiment
"Baba 1 ve 2'nin arasında kalmış ve fazla değeri kavranamamış bir filmdir bence. Bol ödüllü, gişe hasılatı rekor kırmış zamanında. Filme 1970'lerdeki kasıntı roller etkili tabi. Ama bu ayrı bir keyif katmış. Olayların gelişiminin bölümlere ayrılması da fillmin sıkmasını engellemiş. MÜzikleri ise gerçekten iyi. Nihayetinde Marvin Hamslish tarafından yapılmış. En sonunda ise hepinimizi şaşırtacağına eminim.",P
"'TÜM ZAMANLARIN EN İYİ FİLMLERİ' listemin 1 NUMARAsı. Unutulamayacak kadar güzel planları, olağanüstü kurgusu ve sersemletici finali ile bir sinema olayı. Kassovitz'in bundan daha iyisini yapabileceğini sanmıyorum... (10/10)",P
"Amerikanlar böyle filmleri oturup kendileri izlesin bence,yurtdışına satmasınlar.Bu filme komedi demek diğer komedi filmlerine hakarettir.Tuvalet mizahını en iğrenç şekilde kullananları da gördük ama bu kadar basit olmamalı.Nerd diye tabir edilen gruba dahil olmayanlar bu filmden nefret eder orası kesin.Sırf komedi anlayışı ve hitap ettiği kitle bile bu filmi önemsiz kılmaya yeter.",N
O kadar muhteşem bi oyunculukki herfilminde A.Hopkins i Hannibal görüyorum. Kaçınılmaz; anlamsız bi ürperti veriyor insana;),P
görsel efektleri ve küçük kızın performansı dışında kötü bir film.çok saygı duyduğum bir yönetmenden daha güzel bir film beklerdim açıkçası...,N
sadece ilgi çekmek için çekilen saçma sapan gereksiz bir film!!!,N
"ya super bi film,usta oyunculara taş çikarmicak bi cocuk oyuncu mekemmel kurgusu ile filmmin adi gibi gercekten görülmesi gereken bir film... 10 uzerinden 9,5",P
Bu filmi izlemeden soundtrackını dinleyen olursa sanırım filmin az çok neler anlattığını anlayabilir.. Stanley Kubrick in başyapıtı uyuşturucunun gençler üzerindeki etkilerini anlatan bir kaç etkileyici filmden biri uyuşturucu filmleri izlicekseniz 1. Trainspotting 2. Clockwork Orange 3. Requiem For a Dream i izleyin derim sıralama hafiften ağıra doğru gidiyor.,P
"sorgulamak ve pişmanlık üzerine,insanı düşündüren bir film. susan sarandon ve sean penn bize o kadar şey anlatıyorlarki..pişmanlık nedir ? sorgulamak nedir? neden pişmanlıklardan sonra sorgulama ihtiyacı hissederiz, kendimizi ve hayatı ? bu soruların bütününe belki bu filmde yanıt alınır.ve hayat ! çok pişmanlıklar yaşayacagımız aşikardır.minik,büyük herneyse. bu pişmanlıklar beraberinde sorgulamayı getirecektir.derin,sığ herneyse.ancak bildikleri saklamak olmaz.yaşanan onca şey vardı.ancak zaman geri alınsa bu pişmanlıklara götüren şeylerden uzak durur muyuz ? pekte durmayız !sorgulamalarımızı zamanında gerçekleştirecek miyiz ? pekte hayır !",P
tek kelimeyle kötünün iyisi...,N
film çok sıradan .arkadaşların bahsettiği gibi filmde yer alan özel efekler çok sıradan bence film vasatı geçememiş,N
objektif olmayın. adamın amacı sanat değil !!!karalama!!!,N
Harikulade bi film.herşeyiyle olağanüstü.,P
"steven spielberg'ün hangi filmini izlesem ya yahudi propagandasıyla dolu yada şaşalı görsel efektlerle dolu film görürüm.nazilerin geçmişte onlara yaptıklarını , şu anda onlar filistinlilere fazlasıyla yapıyorlar. sanatsal açıdan iyi olsa bile arka plandaki ideolojisiyle berbat bir film.",N
neresi gerilim bunun bilim kurgu yaff insanları yanıltıyolar böyle...,N
Çok başarısız bir filmdi.Filmin ortasında salonun yarısı çıkıp gitti.Filmde çok fazla kopukluklar vardı.Gitmeden önce Son Samuray ı andıran birşey izleyeceğimi tahmin etmiştim ama yanılmışım...Bence filmin tek iyi yanı oyuncu seçimiydi...,N
Vasatı aşamayan başarısız bir yapım. Banderas ve Liu bile kurtaramamış. Maalesef vakit kaybı. 3/10,N
gerçek bir hayat hikayesi çok başarılı bir şekilde beyaz perdeye aktarılmış oyunculuklar da muhteşem olunca söylenecek fazla söz kalmıyor,P
kesinlikle bu film bir devrim. serinin tartışmasız açık ara en iyisi. kaç defa izlediğimi hatırlamıyorum. filmi tamamen ezberledim diyebilirim. 2. ve 3. filme göre kat kat daha iyi bir film.,P
ben edebiyattan uyarlanan filmlerin her zaman aynı havayı veremediğini düşünmüşümdür. bu projede o yüzden beni heyecanlandırmadı. hele zaten sonradan koleksiyoncular için çıkan renkli ve resimli kitabından sonra atmosfer de pek gizemli gibi gelmiyor bana. ve langdon ı tom hanks in oynamasını ne müfettişi jean reno nun oynamasını da kabullenmiş değilim. belki fransız neveu yu audrey tautou nun oynaması sadece karakterine uyuyor.,N
"Efsane aktör John Wayne ünlü oyuncu D.Martin güzeller güzeli Angie Dickinsonun ve usta yönetmen Howard Hawks önderliğinde o güne kadar yapılmış en muhteşem westerni ortaya çıkardılar Leonanın başyapıtı İyi Kötü Çirkine kadarda tartışmasız en iyisi olarak kaldı.Bir başka klasik olan kahraman şeriften esinlenerek yarattığı sert namuslu ve biraz kalın kafalı şerif Chance tiplemesi ve onu sonuna kadar yanında kalan dostları alkolik Dude, aksi aksak Stumpy genç silahşör Colorado ve inatçı Feathersla hiçbir westernde görülmemiş bir karakter derinlemesi, sürükleyici olay örgüsü, bir dolu klasikleşmiş sahne, bitmek bilmeyen eğlenceyle dört dörtlük bir western.Üzerinden geçen 50 yılı aşkın süreye rağmen kesinlikle eskimeyen defalarca seğredebilecek büyük bir başyapıt. 10/10",P
"Yapmayın be bence serinin en kötüsüydü..! Batırmışlar filmi, bir tanrı çıkıyo ortaya sonra bi ... olmuyor baya bi saçmalamışlar.. Doğru düzgün savaşlarda olmadı.. Sonra herkez birbirine kazık atıyor, film boyunca herkez birbirlerini satıyorlar birşey anlaşılmıyor. Pek komikte deildi acıkcası.. Bence serinin en iyi filmi ilk filmdi ""Karaincinin Laneti"" :)",N
"Woody Allennin gençlik yıllarından ve en komik filmlerinden, müthiş bir komedi...Espriler havada uçuşuyor adeta...",P
Russell Crowe n gözümden düştüğü film :( Vasattı bence ..,N
biraz karmaşık yapıya sahip bir psikolojik film. ama asla germiyor.,N
night shyalaman'ın altıncı his dışında tüm filmleri vasat.Senaryo çok zayıf.Madem uzaylılar sudan zarar görüyor neden su buharından da etkilenmiyorlar?,N
"Öncelikle gerçek bir hikaye olması gerçekten hayranlık uyandırıcı, böyle bir adamın yaşıyor olması tüylerimi diken diken ediyor, senaryoda değişiklikler var ki olması da gerekiyor bence aksi takdirde akıcı olmaz ve kopukluklar yaşanır. Eğer film kültürünüz, özel bir ilginiz varsa bunu izlemeden yola devam etmeyin. Bunun dışında oyuncuları övmeme gerek yok sanırım...",P
"keanu reeves hala neo tiribinden kurtulamamış..filmin ne anlatmak istediğini bi türlü anlamadım tek beğendiğim luciferdi açıkçası::bu arada güzel bir din,özelliklede hıristiyan propagandası vardı ama herşey inandırıcılıktan çok uzaktı...a perfect cırcle müziklerini yapmış harika olmuş...bide küçük şeytanların beyinsiz olarak tasviri iyiydi hakkını yememeliyiz...",N
filmdeki şahısların surat ifadelerine yer verebilmek maksadıyla uzun ve ağır kamera çekimleri yapılmış sıkıcı bir film 3/10,N
"Serinin birinci filmi dışında hepsini izledim. (Halloween (2007) ye kadar) ve şunu söyleyebilirim, serinin en değerli filmidir.",P
Tarih bu kadar saptırılır.,N
hayatımda izlediğim en güzel 10 filmden biri.film de oynayan oyuncuların çoğu kariyerlerinin en iyi performanslarını sergiliyolar.buna yönetmen de dahil.sahnelerdeki geçişler-müzikler-brad pitt in muhteşem performansı ve filmin bütünü ile ingilizler mizahtan anlamaz diyenler nazire yapan bir film.not:sol campbell bu filmde figüranlık yapmıştı.,P
En sevdiğim fimler listesi yapsam ilk 3 de;) Süper bi senaryo..,P
"bir oyun uyarlaması için vasatın altında bir film. oyunun gerilim havasından tamamen uzak... mekanlar berbat, birkaç yaratık sanki 'Dünyayı Kurtaran Adam' filminden çıkma... Filmin bana göre tek artısı, First-Person kamera açısıydı. İstenilen havayı vermiş. Tek artısı bu bence. Oyun grafik ve ses açısından zaten çok iyiydi ama oyunun oynanışı sıradan ve sıkıcıydı. Ama oyunun ortam ve çevresel etkileri insanı geriyordu. Film ise oyun gibi sıradan ve sıkıcı, üstelik insanı geren sahnesi yok gibi... Oyun daha iyi bence... Siz oyunu oynayın, filmi bir ara hafta sonu film kuşağında izlersiniz zaten. 4/10",N
"O yıllarda yaşamamış olsada bizim nesil ve sonrakiler (1980 sonrası doğumlular) Bruce LEE hayranlığıyla, sevgisiyle, felsefesiyle büyüdük :P Babalarımız, dayılarımız, amcalarımız, abilerimiz hep ondan bahseder ve onun mükemmel bir insan olduğu fikrinde birleşirlerdi :)) O bizim hiç göremediğimiz abimiz, dayımız, babamız, amcamızdı. O bizim hiç göremediğimiz öğretmenimiz, yaşam koçumuzdu. O tüm Türkiyenin kardeşiydi, dostuydu, örneğiydi, bir tanemizdi ;) Allah rahmet eylesin, ruhu huzur içinde olsun :( 10 / 10 ah ah keşke yaşama şansı tanısalardı, çok daha iyi filmler yapacağına sonsuz kere eminim :D",P
kötüüü bu yeter sanırım,N
Saflık ve iyi niyetin toplumda sürekli aptallıkla karıştırılması ve aptallık olarak değerlendirilmesi hep karşımıza çıkan bir durum.Hayatta şans ve bir hedefe yöneliş insanı çok zeki olmasa da bir yerlere getirebiliyor demekki.Aksi halde herkesin aptal dediği bir adamın elini attığı her işte başarılı olması beklenemezdi.Tom Hank kesinlikle benim en beğendiğim oyuncu ve bu da hayatımda izlediğim en iyi filmlerden bir tanesi.,P
"hayal kurmak ve peşinden koşmak.. çok söze gerek yok..mükemmel bi film.. böyle güzel filmler sık yapılmıyor..izleyin, izletin",P
ölmeden izlenmesi gereken nadir filmlerden biri. inanılmaz bişey denildiği gibi izlemeyene film izledi denemez. muhteşem gerçekten muhteşem.,P
Filmin anlatmak ve aktarmak istediği o kadar açık ve net ki. Hem Yönetmen Hem Senarist filmde olan bulguları planlamamış olamaz. Hiç bir şeyi Şansa bırakmadan aktarmak istediklerini görmek isteyenlere gayet net aktarmışlar. Keyifle izlenecek bir film .Puanındandan da anlaşılıo zaten 10/10,P
"İnsanı oturduğu yerden kimin ne yşadığını bilemez ,ön yargıyla yaklaşır herşeye .Che de öyleydi ta ki Latin Amerika turuna kadar sonra zulüm ü haksızlığı görüyor...Bu u an türkiye içinde geçerli kimse arka mahallelerde ne olup bitiyor bilmiyor kaç kişi doğuya ,turistik yerlere değilde insanların ne çektiğini insanların nasıl yaşadığını öğrenmek için gitti ....0... Ernesto nun dediği gibi bu kadar çok haksızlık içinde biz nasıl yaşıyoruz düşünmemiz gerek ve yapılacak devrim ordaki insanların sorunlarına cevap verecek şekilde olmalı yani özgün olmalı .......",P
işte olmuyo ya çok sıradan,N
filmde görsel açıdan sadece giriş sahnesi iyi.ben kötü olduğunu tahmin ettiğim halde sırf gabriel byrne için seyrettim.eğer seyretmediyseniz birşey kaçırmadınız demektir...,N
"Edward Norton filmin sonuna doğru alkışı çakınca bende kalktım ayağa ve onu alkışlamaya başladım,anlayın ne derece kaliteli oynamış :))o kadar film izledim sonunda şok eden dumura uğratan ve bu film eski olmasına rağmen beni şaşırttıysa ve flm bittikten sonra hala etkisindeysem bu bana göre bir başyapıttır.izleyin ! izleyin! izleyin!izlettirin! izlettirin! izlettirin! 10 puan !...",P
"allahaşkına bu rezalet filmi nasıl beğendiniz ya?neyse ki paul anderson sonradan akıllandı,resident evil'i çekti.onu kesinlikle görün ama bırakın şu filmi",N
"Süt içip çeşit çeşit pozisyonları deneyen ve sonuna kadar desteklediğim malcolmun hikayesi....... Sonunda o kazandı hakettide,,, eric cartman arkadaşın dediği gibi günümüz sinema klasiklerinin atası niteliğinde üstat filmi...",P
"bence vakit harcamaya değmeyecek bir film. baştan sona kadar, boğulacakmışsınız hissini veren yoğun bir bunalım havası, tüm yaşama sevincinizi, bir süreliğine de olsa yok edebilir. hoş ve boş vakit geçirtmeye değil de mesaj vermeye yönelik olarak çekilmiş bir film yapılmaya çalışılmış ama, açıkçası, izleyeni derin bir karamsarlığa yuvarlamaktan başka bir fonksiyonu yok dersek hatalı sayılmayız.",N
"sonuna kadar seyredemedim, çok sıkıcıydı.",N
"Çok sıkıcı bir filmdi bence,bende en çok hayal kırıklığı yaratan filmlerden bir tanesi:(",N
çok gıcık bi film en son bikaç ay önce cnbc-e de izlemiştim gece gece komalara girmiştim yine artık ağlamayı geçip böğürmüştüm =)artık ii mi diil mi siz karar verin,P
üçlemenin son filmi ve al pacino nun oyunculuk harikası olduğunun kanıtı.,P
film fena deqil izlenır fakat 3 boyutla hiç bir alakası yok,N
yorum yapmış pek coğu johnny depp olmasa diyo başka bişey demiyo iyiki johnny depp in iyi ve özel bi oyuncu olduğunu duymuşlar bi yerlerden adam belkide en yüksek performaslarından birini vermiş bu filmde ama kimseye yetmemiş çook komiksiniz valla...eğer romantik komedi seviyosanız ve johnny depp e de biraz ilginiz varsa cook eğleneceksiniz...,P
"başarılı bir afiş ve reklama sahip olan pulse ne kadar gerebiliyor,tek kelimeyle hiç,gitgide sıkıcılaşan soyut ile somut arasında gidip gelen ışık gösterileri insanı yerinden sıçratmayan sıçratma efektleri,hiç bir yere varmayan başarısız bir final ve benim uykumu getiren onuda geçtim oldukça sinirbozucu bir temposuzluk,dabbeyle birebir benzeyen sahnelere sahip pulseyi izleyen izleyicilere sorarım dabbedeki sahnelermi daha iyiydi pulsedeki sahnelermi,sizi bilmem ama bence dabbe,eğer sıçratma efekti ve çokta abartılamıycak efektler(80 milyon dolar harcanmışta herlade oyuncular çok ücret almışlar ondan çok başarılılarya) le kurtarılmaya çalışılmış filmleri, seviyorsanız,80 dakika bu filmi izleyebilicek sabrınız varsa buyrun izleyin,aksi takdirde pulse yanlış seçim olucaktır bence 10/2",N
"Görsel bir sinema şöleni, şaheser. Çekim yılına bakıyorum sene 2009 olmuş adamlar bizim şimdi bile yapamadığımız birşeyi 70 sene önce yapmışlar helal olsun ne denir.",P
90 ların en sıkı dram filmlerinden biri...,P
Tom Hanksi gormeye alısık olmadıgımız tarzda bir film.vasat,N
ne kadar izlesem de bıkmadan hep izleyeceğim duygu yüklü muhteşem bir film,P
turkiyede filmin orjinal dvdsine sahip az kisiden biri oldugum icin i am very proud of myself:),P
tamam film gerilim acısından gayet basarılı...sürekli merak içinde bırakıyor... sıkılmadan filmi tamamlayacaksınız... ancak filmin konusu beni tatmin etmedi... sonuc olarak cocukların kullanılması modasına yeni bir film eklenmiş oldu bence... fazla abartılacak bir yapıt değil... karanlığa hakettiği gizemi verecek bir film bekliyorum acıkcası... cocuklar yada yaratıklar değil sadece ve sadece karanlık ana tema olmalı... 3/10,N
çooooooooooooooooooooooooooook güzel film................................ izlemeyeler izlesn,P
"çok güzel bir film... Aşk filmlerinde içinde en sevdiklerimden birisi... Meg Ryan'a olan hayranlığımı arttıran bir film... çok şeker, çok güzel ve kaliteli bir oyuncu... nicholas cage'in oyuculuğu da ilk kez beni bu kadar etkileyebildi... izlenmeli diye düşünüyor ve 9 diyorum..",P
arkadaşlarla gitmiştik ve başka filme saatlerimiz uymadığı için bu filme girmiştik ama ilk yarının bitmesini bile bakleyemedik çok yavaş ilerleyen sıkıcı bir filmdi...,N
tek kelimeyle muhteşem... inanmak görmektir... film diye buna derim..,P
anlaşılması biraz zor bir film.yine de fena sayılmaz charlizenin hatrına seyredilir ama çok bir şey beklemeyin,N
değişik bi konusu vardı bence oyunculuk gayet iyiydi... çok kötü bi film olduğuna katılmıorum ama guzelde değildi idare eder bence...:S bazı saçmalıklar vardı ...,N
dario argento’nun korku filmlerini çok seviyorum.filmleri de genellikle kanlı oluyor.bu filmde bu tarzda yapılmış.ama nedense bu filmi biraz içi boş.ortada elle tutulur bir konu yok.bu da insanı oldukça sıkıyor.eleştirmenlere göre argento nun en iyi filmiymiş.ben pek katılmıyorum,N
Çok kötü bir anlatımı var filmin... işlemeye çalıştığı konu güzel ve anlamlı ama ne yazıkki kötü senaryo ve kötü rejiyle bu farklı ve hoş hikaye mahvedilmiş.. aldığı puanı hak etmeyen filmlerden biri.. 2/10,N
Kesinlikle izlenmesi gereken bir film..sakın kaçırmayın !!,P
engin1892 sen filmi izlemedin herhalde insanlar savaşta onu ele geçiriyolar ve çipini değiştirerek john connorı koruması için geçmişe gönderiyolar.bence film bir başyapıt böle filmler şu an bile çekilmiyo kaldıki film 1991 yapımı.,P
insanlara farklı bir pencere açtı. sanki bilimkurgu dünyası ondan önce ve ondan sonra gibi 10/10,P
çok uzun zamandır bu kadar sıkıcı bir film izlememiştim!! resmen bir an önce bitmesini istedim (eşime karşı saygısızlık olmasın diye!!) kısaca çok kötü (arşivim yaklaşık 200 cd),N
"film izlerken sizde yumruklarınızı sıkıyorsunuz, monitöre vurmamak için kendimi zor tuttum :) cidden guzel bir film. insan zor durumda kalınca bütün zorlukların üstesinden gelmeyi bilio demekki ;)",P
